Z,T,Y,spillover_estim
0.22329107915353885,1.0,1.62059877305384,0.3333333333333333
0.5231633414006761,0.0,0.4861993392604613,0.7272727272727273
0.5507014565811811,0.0,0.7201341332455282,0.4666666666666667
0.045601950132806324,0.0,0.07876713700576575,0.0
0.36072883534777267,0.0,0.29853695428300653,0.5555555555555556
0.22308094169128878,0.0,0.579063304126614,0.6666666666666666
0.6887261618213565,0.0,0.7442522622908103,0.5
0.1637314250008992,1.0,2.1631863527722364,0.75
0.07032486680550032,0.0,0.10544774438648363,0.42857142857142855
0.941010860245836,1.0,2.6003826421282934,0.6
0.5636813802348253,0.0,0.6852498124682707,0.5
0.07799233938998706,0.0,0.6818186509187997,0.35714285714285715
0.7226405111248398,1.0,2.0172240687974248,0.7142857142857143
0.15845217352316643,0.0,0.13369986714861903,0.4827586206896552
0.2502813067440234,1.0,1.4679103531430062,0.3888888888888889
0.2934872561021975,0.0,1.7357192602839882,0.5
0.6966107142085949,0.0,0.9611542595178311,0.4
0.46426408804015173,0.0,0.23840441879022622,0.5
0.21506214371433952,0.0,0.0083159964912497,0.3333333333333333
0.4468262620796576,0.0,2.267826081898302,0.5384615384615384
0.12087875153895689,0.0,0.3107673740132963,0.3
0.917687007744725,1.0,2.3174312561648382,0.4444444444444444
0.5664463287191955,0.0,0.7046170647899359,0.0
0.47201931574192724,0.0,1.6114832420555647,0.3333333333333333
0.3145664246472115,1.0,2.148739279195044,0.47619047619047616
0.04321572973662613,0.0,0.8340703227149471,0.46153846153846156
0.7524449169599731,0.0,1.3841312881629575,0.5263157894736842
0.543269043871318,1.0,1.7943806283481831,0.5333333333333333
0.7671904257147006,1.0,2.337283381851088,0.5
0.7904487662157869,1.0,2.058724810015481,0.4375
0.07222137937463013,0.0,-0.1801924000837457,0.45
0.6597158344078475,1.0,1.0563947459327387,0.64
0.05329933834424705,0.0,1.190071072875556,0.5
0.6850244527227007,1.0,2.5582317150751175,0.3333333333333333
0.44335096201326485,0.0,1.3300521396157894,0.5625
0.4679961473799611,0.0,1.1628728851410415,0.4166666666666667
0.6610593347649595,1.0,2.1111614435810413,0.3333333333333333
0.6899666319266119,1.0,1.6505439402714694,0.5
0.2633294844455638,0.0,-0.32765102953336456,0.0
0.011478933760174836,0.0,0.1598588952917097,0.5
0.7712944466247652,0.0,1.052036503759855,0.6
0.8161423262888494,0.0,0.8951073567842913,0.5
0.13964160374829582,0.0,-0.10087425107197379,0.42857142857142855
0.5780067455748411,0.0,1.2524754160802964,0.38461538461538464
0.3406742720441993,1.0,2.108881496033614,0.5
0.2322154874690665,0.0,1.4481771494683335,0.4444444444444444
0.19864375358510467,0.0,1.5358098653872183,0.5
0.27149077328868065,0.0,0.4518458927423745,0.5
0.976852764010693,1.0,2.7511852469740363,0.5
0.21542897828136154,0.0,0.9738682439250362,0.8
0.3564074170620962,0.0,0.9680821420365814,0.45714285714285713
0.018399946630616282,0.0,1.5036173453789545,0.48
0.6167902695950142,1.0,2.9541455088876836,0.5
0.23040538778108444,1.0,1.8504231619468516,0.3684210526315789
0.7423517360658496,0.0,1.5893146846908262,0.3333333333333333
0.5842502083948865,0.0,1.4351807694016645,0.5333333333333333
0.420103554589757,0.0,0.9056404094749612,0.5714285714285714
0.7092528321948621,0.0,1.132050154308733,0.5333333333333333
0.9720455259033695,1.0,2.083503795982035,0.47619047619047616
0.8100391176572782,1.0,2.934254150621378,0.36363636363636365
0.4306551796616863,0.0,0.33513626691086407,0.375
0.9577285998114508,1.0,2.1467970449311085,0.4074074074074074
0.04775810110489587,0.0,0.28035904475337936,0.3333333333333333
0.7327818008916883,1.0,1.7364933480876095,0.4375
0.6756664492813946,1.0,2.9709291276116576,0.5185185185185185
