Z,T,Y,spillover_estim
0.5881308010772742,1.0,2.6550773573859474,0.625
0.897713727909418,1.0,2.709931953213955,0.7142857142857143
0.891530729474708,1.0,2.0702989874173516,0.0
0.815837477307684,1.0,1.4089124068405197,0.7647058823529411
0.03588958561685329,0.0,0.04902884751374248,0.5555555555555556
0.6917575817588839,1.0,2.5216057264608427,0.55
0.37868094200540814,0.0,1.248415616933447,0.4
0.5185109454480806,0.0,0.6126037577220663,0.5833333333333334
0.657951465558813,1.0,2.4452141713276943,0.5357142857142857
0.19385021788294832,0.0,0.8088221582127016,0.4117647058823529
0.2723164020665839,0.0,0.979501452478951,0.5454545454545454
0.7186059336011658,1.0,1.9264459471921802,0.45454545454545453
0.7830036094590105,0.0,0.8155666426418483,0.42857142857142855
0.8503276397749954,1.0,2.0958103393724197,0.6666666666666666
0.7752448939943627,1.0,1.6688268964923938,0.5333333333333333
0.03666430642108576,0.0,0.6595218911767023,0.5
0.11669373513289516,0.0,0.6945963347910864,0.6
0.7512806994877009,1.0,2.535096975932855,0.0
0.23921821619960948,0.0,1.1493879406215823,0.38461538461538464
0.25480601394214675,1.0,2.020490226758004,0.5625
0.8576255311697625,1.0,2.080994788241428,0.3076923076923077
0.9497790261143028,1.0,1.1049276315016714,0.75
0.5616868580111579,1.0,2.9074672733437135,0.7857142857142857
0.17878051984997656,0.0,1.4165981953453364,0.5714285714285714
0.7702519331384002,1.0,2.3327930763960385,0.6842105263157895
0.4923810396145495,1.0,1.871810128404049,0.4444444444444444
0.6312530655635453,0.0,1.0984835103296757,0.5217391304347826
0.839497922913706,0.0,2.2539547789096606,0.6363636363636364
0.46103939629243074,1.0,2.150428572657528,0.625
0.49794007330730516,1.0,0.9260041735181093,0.46153846153846156
0.6794111175532508,1.0,1.6457554493358084,0.4090909090909091
0.6507859141233301,1.0,1.6867314665142636,0.5882352941176471
0.26879523874435407,0.0,1.3141757804704524,0.5789473684210527
0.06732466693901773,0.0,1.728822615071523,0.631578947368421
0.7714451383585628,0.0,0.780166635508573,0.47619047619047616
0.4809841322996459,1.0,1.5494890232575171,0.875
0.32920640773364673,0.0,1.047286721327213,0.45454545454545453
0.5106410561751518,0.0,0.36009068852173065,0.625
0.26362882866005677,1.0,1.9021197087923614,0.47368421052631576
0.3105115500462974,1.0,1.28770282545211,0.5454545454545454
0.62685343771635,1.0,1.8818505596828121,0.42424242424242425
0.5574498105722825,1.0,2.317935202782149,0.6
0.318579559579802,1.0,1.6174255505500348,0.6
0.3948432208584274,1.0,2.618820304522431,0.45161290322580644
0.2579745858651852,0.0,0.966107012305488,0.38461538461538464
0.5822411232852156,1.0,2.3475997295743234,0.46875
0.16162871044378735,0.0,0.9520695303819325,0.5714285714285714
0.5981338197650198,1.0,2.747616562583125,0.47058823529411764
0.8258235772560102,1.0,2.9280792147664325,0.5
0.15639171851094724,1.0,2.310550681645845,0.4782608695652174
0.7343005193170531,0.0,1.507334926804642,0.5263157894736842
0.40864343207882226,1.0,0.6814608083158238,0.625
0.7786879043633301,1.0,2.039556544382018,0.5384615384615384
0.8039705676110086,1.0,2.254724847740275,0.45
0.7860714435268508,0.0,1.643189780542872,0.42857142857142855
0.5922870186558129,1.0,2.999525508653819,0.6666666666666666
0.6644892028256033,0.0,0.5546586416441124,0.0
0.646567286775609,1.0,3.0649330316887125,0.6666666666666666
0.4256364789640509,1.0,1.35111062056323,0.6666666666666666
0.5135683337577432,1.0,1.565486224723859,0.48
0.5012578437160973,0.0,0.8681614585988714,0.78125
0.0370838109187992,1.0,1.594107612569294,0.5
0.708116095181514,0.0,1.426525784861793,0.45454545454545453
0.6204306002170096,0.0,1.174540187453205,0.47619047619047616
0.7778085346172429,1.0,3.0535232339449543,0.625
0.4594094656478793,1.0,1.4883243013299525,0.5263157894736842
0.37980555470253063,1.0,2.9271382237437535,0.5
0.29189220355372114,1.0,2.1079703368950597,0.6363636363636364
0.5572288624869921,0.0,1.3733181570761706,0.47058823529411764
0.08416360169753323,0.0,-0.3729819167692947,0.2857142857142857
0.6312816691440459,0.0,1.4079487037822687,0.7272727272727273
0.944570487920368,0.0,1.3758645180331184,0.5454545454545454
0.8912375349397386,1.0,2.0352783626968467,0.5714285714285714
0.8785825797633914,0.0,1.0337747326700342,0.4117647058823529
0.34475162700699546,0.0,0.4469769681513033,0.5833333333333334
0.7031005320419698,1.0,1.4618750764005728,0.0
0.5273376047348849,0.0,0.9460642645400227,0.5384615384615384
0.6593169555805695,0.0,1.407707587549897,0.5185185185185185
0.2682906336751031,0.0,1.1540057166271294,0.5625
0.607767079418287,0.0,1.3060140144206345,0.45454545454545453
0.04815737001461995,0.0,0.5047536043886849,0.4375
0.6955006394243272,0.0,1.7616724901818657,0.5714285714285714
0.29927187765136076,1.0,2.0232571081741106,0.6521739130434783
0.1656355549063111,0.0,1.1407845191496773,0.6
0.3322519401232874,1.0,1.6899662275463958,0.5625
0.1654377455053304,0.0,1.3558079354160675,0.4666666666666667
0.914637981002319,1.0,2.212370969021215,0.5
0.2840250059202085,0.0,1.403942058222709,0.5454545454545454
0.10760726484068206,0.0,0.2535366347432916,0.6153846153846154
0.11700177023270109,0.0,-0.13373025562653762,0.7
0.755523598795747,1.0,2.99554796677464,0.6923076923076923
0.83889445819586,1.0,2.17212256487946,0.5
0.035537026671508265,0.0,-0.12288726060134902,0.5625
0.12144376980074678,1.0,0.4131103955984715,0.0
0.891008055063653,1.0,1.6476858674331818,0.5714285714285714
0.5150922342427171,1.0,1.2438279665541723,0.6363636363636364
0.9244190116286611,1.0,1.9677630830480464,0.5714285714285714
0.5812426297105081,1.0,2.4139356517820842,0.5555555555555556
0.773256387306404,0.0,0.7982473822936962,0.5
0.4226768943449557,0.0,1.42310514132864,0.5714285714285714
