z,y0,y,influence_estim
0.7777024105738202,0.0,2.2548404128818595,1.8333333333333333
0.2375412200349123,0.0,3.364424409364764,2.75
0.8242785326613685,1.0,4.802026993492342,3.0
0.9657491980429997,1.0,4.858322034082561,2.6666666666666665
0.9726011139048933,1.0,5.645151968130398,3.0
0.4534492474173122,1.0,4.719618191564585,3.0
0.6090424627612779,1.0,5.034136412622541,2.75
0.7755265146048467,1.0,4.956132201689507,2.75
0.6416133447590692,1.0,6.130956213477017,3.75
0.7220182295169472,0.0,1.865996330914347,1.6666666666666667
0.035036524101437316,0.0,1.9738753449589963,2.3333333333333335
0.2984494708891794,0.0,1.1676464982296448,1.5
0.058512491882074746,0.0,2.339935884522591,2.0
0.8570609425871989,1.0,3.3603978166444177,1.625
0.3728540278748075,1.0,3.579724380304646,1.75
0.679847951578097,1.0,3.8385234129462646,2.0
0.2562799493266301,0.0,0.31993158943012046,0.0
0.34758121515249196,0.0,3.4227726988430485,2.0
0.009412770080969413,0.0,2.312557098529119,2.0
0.35833378270496974,0.0,1.6782812910450826,1.3333333333333333
0.9490941816782104,1.0,3.45701379079192,2.0
0.21789900913168891,1.0,4.81325164538468,3.0
0.3193913663803646,0.0,2.295806671902962,1.5
0.9177723860005874,1.0,6.374181590625128,5.0
0.03190366643989473,0.0,3.959298000146885,4.0
0.06508453704251449,1.0,2.9340134561850197,1.75
0.629828999107823,1.0,3.4769489601735324,2.6666666666666665
0.8738134432795387,1.0,4.1347461850251515,2.4
0.008715732303784862,0.0,3.0416682757212135,2.3333333333333335
0.7465772369939375,1.0,2.1890232553678546,1.25
0.8128411710026234,1.0,2.0582770872573812,0.0
0.07571744617226672,0.0,2.6887552222272935,1.6666666666666667
0.6564553345969578,0.0,1.8459654834392036,1.5
0.5092622000835182,1.0,2.9490526761293756,1.6666666666666667
0.47988339149638315,0.0,1.33860922122148,0.75
0.9555741449310663,1.0,3.641310001074888,1.4285714285714286
1.2033569485092599e-05,0.0,1.698632696773252,1.5
0.24697870099191632,0.0,1.7405561433615306,2.25
0.7122326779115835,1.0,3.330215693082652,2.0
0.3245820497867131,0.0,2.3752169426085903,2.0
0.2769963563838095,1.0,2.40407765659674,1.2857142857142858
0.6954454525534746,0.0,2.26461197629955,1.0
0.9185517481459488,1.0,4.424156586323911,2.6666666666666665
0.2444757021979903,0.0,1.8094176631456131,1.75
0.4580858172767637,0.0,3.049558767046327,1.6666666666666667
0.25299268282150644,0.0,1.7121669047393846,1.5
0.37933329148306616,1.0,3.032053275077275,2.142857142857143
0.604538828631711,1.0,4.460487172974311,2.857142857142857
0.772378759680558,1.0,1.6561658236668269,0.0
0.0679174967944145,0.0,0.42340489422348726,0.0
0.6860850791873134,1.0,3.412664385806721,1.5
0.5482600973958253,1.0,3.5485888764195437,2.1666666666666665
0.13798605275825726,0.0,2.2790905435898026,2.3333333333333335
0.09875321920491842,0.0,1.5835895154135555,1.75
0.24555910532465564,0.0,1.9207121032900902,1.0
0.1517866625844726,1.0,4.159397075106664,2.0
0.9259944794902178,1.0,3.8972282855534486,2.0
0.6801050156046421,1.0,4.295765492981474,2.3333333333333335
0.2376589218796833,1.0,3.5840917363053366,2.1666666666666665
0.5688852525565604,1.0,5.81290270545945,4.5
0.5566320514344026,0.0,2.0950499439857575,1.8
0.07273721088434781,0.0,1.707051502986973,1.875
0.8397085104160709,1.0,0.877628785869576,0.0
0.4053194926981314,1.0,2.0265928799043635,1.0
0.14487098904632512,1.0,2.7466115091800556,1.375
0.19092005866659367,0.0,1.9854254661283621,1.3333333333333333
0.49064013706516085,0.0,1.3869652879268974,1.0
0.7120243742497533,1.0,4.024064393645178,2.5
0.9849384577010081,1.0,4.80488044434111,2.5
0.8747865017350445,1.0,3.901633119882735,1.0
0.499041683900894,1.0,3.034874070995875,2.0
0.10677999399370885,0.0,3.719449977429305,4.0
0.913212806989643,0.0,3.027973312482231,2.3333333333333335
0.364915960886285,0.0,3.3055417823566207,2.6666666666666665
0.2265878768994284,0.0,1.4661830668336768,1.6666666666666667
0.8724318623454285,1.0,5.355260848347445,3.25
0.13635835175923794,0.0,1.7758585150415473,2.0
0.23638016015282026,0.0,3.0175110131818865,2.5
0.5953992453523792,0.0,1.6879702072860914,1.25
0.563922609078715,1.0,4.348974068144313,3.0
0.9589347319832972,1.0,4.566432453518909,2.2
0.4532393332235999,0.0,1.5271965953135638,1.6666666666666667
0.12895807457854047,0.0,3.744644564189316,4.0
0.76056767676739,1.0,4.125150412107712,2.0
0.20163407511411524,0.0,3.2512562663934164,2.6666666666666665
0.17572986321318163,0.0,1.8796298898887511,1.6
0.43711801265081107,1.0,2.3435603760271446,2.0
0.34026080284781257,1.0,4.3012433315516265,2.6
0.9672531085605693,0.0,1.1416284054950805,0.0
0.14302607708757153,0.0,2.9737169500365677,3.0
0.844558532806118,1.0,3.871863192046706,3.0
0.6694061399806629,1.0,3.0848589688817336,1.0
0.10930490807954563,1.0,4.7339258031200515,2.75
0.08825354002927399,0.0,3.8388221874980077,3.5
0.9664620412773903,1.0,4.031620503113645,1.4
0.1942974852130065,0.0,1.8655388513640614,2.0
0.08190006001834516,0.0,1.3172301780715971,1.1428571428571428
0.26938469527986364,0.0,0.9438564558030234,1.0
0.6501305180131334,1.0,2.5898770823211335,1.5
0.5467772453446605,0.0,3.17347385157085,2.8
